2,1751881897.243209,[0.6462618708610535, 0.046271707862615585, 0.47436749935150146, 0.0024475054815411568, -0.9999934434890747, 0.0026894372422248125, -0.10883000493049622, -0.00293983262963593, -0.9940560460090637]
3,1751881897.3431664,[0.645213782787323, 0.045986827462911606, 0.47460147738456726, 0.0019526708638295531, -0.9999955296516418, 0.0022106447722762823, -0.10932712256908417, -0.002410877263173461, -0.9940026998519897]
4,1751881897.426999,[0.6441591382026672, 0.04568891599774361, 0.47491756081581116, 0.0014997741673141718, -0.9999974370002747, 0.0017069652676582336, -0.10975916683673859, -0.001861268188804388, -0.9939565658569336]
5,1751881897.5093098,[0.6431230306625366, 0.04541061818599701, 0.47531089186668396, 0.0011012735776603222, -0.9999985694885254, 0.001226639375090599, -0.11014927178621292, -0.001340480288490653, -0.9939140677452087]
6,1751881897.6002846,[0.6421223282814026, 0.045186396688222885, 0.47576889395713806, 0.0007633899804204702, -0.9999993443489075, 0.0008301603957079351, -0.11052613705396652, -0.0009094490669667721, -0.9938728213310242]
7,1751881897.6892543,[0.6411664485931396, 0.04504247382283211, 0.4762725234031677, 0.0004870564735028893, -0.9999997019767761, 0.0005632105749100447, -0.11091847717761993, -0.0006137588061392307, -0.9938293099403381]
8,1751881897.7787097,[0.6402499675750732, 0.04498698189854622, 0.4767916202545166, 0.00025763438316062093, -0.9999998807907104, 0.0004363005864433944, -0.11135704815387726, -0.0004622767155524343, -0.9937803745269775]
9,1751881897.85822,[0.639361560344696, 0.04500687122344971, 0.47728702425956726, 4.6675031626364216e-05, -0.9999998211860657, 0.00041581562254577875, -0.111875019967556, -0.00041842710925266147, -0.9937220215797424]
10,1751881897.9422643,[0.638485312461853, 0.04507439583539963, 0.47771093249320984, -0.00018758980149868876, -0.9999998807907104, 0.00044206567690707743, -0.1125037670135498, -0.00041815440636128187, -0.9936511516571045]
11,1751881898.0258613,[0.6376123428344727, 0.045164767652750015, 0.4780198633670807, -0.00047513138270005584, -0.9999998211860657, 0.00045900369877927005, -0.11326710134744644, -0.00040223312680609524, -0.9935645461082458]
12,1751881898.1200302,[0.6367397308349609, 0.04526558518409729, 0.47818225622177124, -0.0008182085584849119, -0.9999995231628418, 0.000443438533693552, -0.11417395621538162, -0.0003471207746770233, -0.9934607148170471]
13,1751881898.197947,[0.6358707547187805, 0.04537595808506012, 0.47818154096603394, -0.0011844653636217117, -0.9999992847442627, 0.00041644147131592035, -0.11521797627210617, -0.00027719666832126677, -0.9933403134346008]
14,1751881898.2837234,[0.6350142359733582, 0.04550855979323387, 0.47803062200546265, -0.001499071018770337, -0.9999988079071045, 0.00043573963921517134, -0.1163720041513443, -0.0002583294699434191, -0.993205726146698]
15,1751881898.3794405,[0.6341830492019653, 0.04567473381757736, 0.47776052355766296, -0.0016787252388894558, -0.9999984502792358, 0.0005708223325200379, -0.117599718272686, -0.00036944440216757357, -0.9930610656738281]
16,1751881898.4564064,[0.6333853602409363, 0.04588001221418381, 0.4774007797241211, -0.0016635943902656436, -0.9999982714653015, 0.0008747613755986094, -0.11888862401247025, -0.000670775945764035, -0.9929074048995972]
17,1751881898.5381048,[0.6326345801353455, 0.046111442148685455, 0.4769752025604248, -0.001431719516403973, -0.9999980926513672, 0.001378946821205318, -0.12024127691984177, -0.001196791883558035, -0.9927440881729126]
18,1751881898.6305144,[0.6319482326507568, 0.04633648321032524, 0.4764865040779114, -0.0010249593760818243, -0.9999973177909851, 0.0020808177068829536, -0.12168587744235992, -0.0019406327046453953, -0.9925668239593506]
19,1751881898.7118342,[0.6313545107841492, 0.04651612788438797, 0.4759446978569031, -0.0005324038793332875, -0.9999954104423523, 0.002974914154037833, -0.12323709577322006, -0.0028866261709481478, -0.9923731088638306]
20,1751881898.7956219,[0.6308987140655518, 0.046592213213443756, 0.4753361940383911, -0.00012458620767574757, -0.9999920129776001, 0.003999185748398304, -0.12491356581449509, -0.003952300176024437, -0.9921598434448242]
21,1751881898.8980148,[0.6306348443031311, 0.046516455709934235, 0.47465455532073975, 1.3918595868744887e-05, -0.9999872446060181, 0.00505122821778059, -0.12669435143470764, -0.00501228729262948, -0.9919290542602539]
22,1751881898.9796455,[0.630584716796875, 0.046284355223178864, 0.4739186763763428, -0.0002352128067286685, -0.9999819993972778, 0.005999509710818529, -0.12851418554782867, -0.005919531919062138, -0.991689920425415]
23,1751881899.0719814,[0.630673885345459, 0.04595458507537842, 0.47316601872444153, -0.0008547462639398873, -0.999977171421051, 0.006697772070765495, -0.13027964532375336, -0.006529337260872126, -0.9914556741714478]
24,1751881899.1571755,[0.6306855082511902, 0.045638058334589005, 0.47246506810188293, -0.0016484197694808245, -0.9999738335609436, 0.007048373576253653, -0.13187086582183838, -0.006769455038011074, -0.9912437200546265]
25,1751881899.2386186,[0.6303075551986694, 0.045488663017749786, 0.47191551327705383, -0.0022972433362156153, -0.9999721646308899, 0.00709737790748477, -0.13319112360477448, -0.0067281960509717464, -0.9910675287246704]
26,1751881899.318159,[0.6466056108474731, 0.0467030294239521, 0.47421663999557495, 0.0011512842029333115, -0.9999949932098389, 0.0029152564238756895, -0.10870207101106644, -0.0030231301207095385, -0.9940697550773621]
27,1751881899.4208825,[0.6456232070922852, 0.046459395438432693, 0.4744260311126709, 0.0005545567837543786, -0.9999970197677612, 0.002382036531344056, -0.10916655510663986, -0.002428339095786214, -0.9940204620361328]
